nota_graduacao,experiencia_profissional,publicacoes,projetos_pesquisa,pontuacao_prova,pontuacao_entrevista,programa,nivel_pretendido,tipo_instituicao_origem,regiao_origem,modalidade_candidatura,idade,renda_familiar,ensino_ingles,aprovado
7.367200709960201,5,1,4,97.47126542558559,98.14838956845523,Engenharia_Mecanica,Mestrado,Privada,Centro-Oeste,Cotas,25,12624.897427276912,Intermediario,1
10.0,9,3,1,61.01254520506562,66.09717010944402,Ciencia_Computacao,Doutorado,Publica,Sudeste,Regular,38,2886.275695218809,Basico,1
6.027979149375634,4,1,3,77.75919603752129,89.52142986601321,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,36,10128.874439367984,Intermediario,0
5.0,11,4,3,94.80364450879,75.70655709823025,Engenharia_Mecanica,Doutorado,Publica,Sudeste,Regular,39,4961.892324761585,Avancado,0
8.860021675079999,13,2,0,76.38768906410631,71.91640908283381,Fisica,Mestrado,Publica,Sudeste,Regular,27,10053.540811931587,Basico,1
7.446918663471083,8,3,0,69.54126263746468,68.9839008186236,Engenharia_Mecanica,Mestrado,Privada,Norte,Regular,41,4477.147230109835,Intermediario,0
6.668150774303929,4,1,3,77.20512879830333,72.13348957026871,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,43,41508.160571898865,Intermediario,0
9.26253467094903,1,2,1,66.57398003909033,85.98927730375907,Engenharia_Eletrica,Mestrado,Publica,Centro-Oeste,Cotas,40,1000.0,Intermediario,0
8.565701070656797,9,2,4,59.987862089359595,77.26674468507244,Matematica,Mestrado,Publica,Sudeste,Regular,33,10412.27750399411,Basico,1
7.353882053894907,3,2,2,84.19059429051704,88.5708496127805,Ciencia_Computacao,Mestrado,Federal,Sul,Regular,30,13735.689883361942,Basico,0
6.279543401993658,8,1,0,66.25332784370336,66.53781386782235,Matematica,Mestrado,Privada,Centro-Oeste,Regular,29,1074.7992768966635,Basico,0
9.508685992420217,0,4,0,89.05129895295639,88.36396523507779,Engenharia_Eletrica,Mestrado,Privada,Norte,Estrangeiro,36,43912.6822551915,Intermediario,1
9.175301766937991,10,1,1,86.9439419929037,85.2055208602281,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Cotas,22,5048.339298333195,Intermediario,1
8.051236204330925,0,1,1,77.49474764062685,61.90644266492971,Fisica,Mestrado,Privada,Sudeste,Regular,23,4231.747598281004,Basico,0
10.0,11,2,1,89.56328833632237,98.07479882476264,Fisica,Mestrado,Publica,Nordeste,Estrangeiro,24,7673.726309175652,Intermediario,1
6.59487285051077,6,2,1,66.83911172971753,84.07885915598865,Ciencia_Computacao,Doutorado,Privada,Sudeste,Regular,40,14257.021404381443,Intermediario,0
5.911712243612891,10,5,0,86.75665358482517,89.18516875082115,Ciencia_Computacao,Doutorado,Privada,Sul,Regular,31,5759.811521361895,Avancado,1
7.162137895178133,2,0,1,86.67859345916774,93.87362898374766,Ciencia_Computacao,Mestrado,Privada,Nordeste,Regular,35,5545.9082851003095,Basico,0
8.131620975466753,9,0,1,70.47867766132623,91.62050199624176,Engenharia_Civil,Mestrado,Privada,Nordeste,Regular,40,13432.144279582255,Intermediario,1
8.565009173984038,1,2,2,68.55420916351251,78.4867710013021,Fisica,Mestrado,Privada,Nordeste,Regular,32,15718.8325349418,Intermediario,0
7.838145913215504,8,1,0,79.935428187412,88.70192160084082,Fisica,Doutorado,Publica,Nordeste,Cotas,42,7360.557488626628,Avancado,0
8.728083094771444,2,4,3,100.0,58.27948252966378,Engenharia_Eletrica,Mestrado,Federal,Sudeste,Regular,27,1000.0,Intermediario,0
6.3226908637143335,1,4,3,71.51646808014745,84.7251949076485,Engenharia_Civil,Mestrado,Publica,Sul,Regular,40,1447.720669733068,Basico,0
10.0,11,2,0,68.2384144005994,100.0,Ciencia_Computacao,Mestrado,Federal,Nordeste,Regular,35,18062.645486004167,Avancado,1
8.076773232411146,7,1,2,92.67592202365165,71.65547041419484,Ciencia_Computacao,Mestrado,Publica,Sudeste,Regular,29,3520.3924541742913,Intermediario,0
9.875943747382191,9,1,5,76.02198833549024,90.98544225292838,Matematica,Doutorado,Publica,Sudeste,Regular,23,2396.247882600434,Intermediario,0
8.714088019566555,5,4,2,87.99031597476903,100.0,Engenharia_Civil,Doutorado,Privada,Sudeste,Regular,43,8332.823473131735,Basico,1
8.885129828730674,5,1,0,97.11946691272684,88.27048243578892,Engenharia_Mecanica,Mestrado,Publica,Sul,Regular,39,7180.690715986634,Basico,1
9.054650920348305,9,8,3,46.39464170895262,92.30488070170387,Fisica,Doutorado,Federal,Centro-Oeste,Regular,43,3782.867518087466,Intermediario,1
8.871562840025971,10,0,0,74.43630612826614,61.16633056337818,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,25,11995.200755001171,Avancado,1
9.164084139801314,6,1,1,71.5529444502634,68.78091102273387,Engenharia_Mecanica,Doutorado,Privada,Sul,Regular,24,1073.1810316694075,Intermediario,0
10.0,6,3,2,60.56503848832374,97.15682319428085,Engenharia_Mecanica,Doutorado,Publica,Nordeste,Regular,23,1000.0,Avancado,1
8.494781754552205,10,1,0,46.220488637088934,91.52420182828362,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,25,29824.912137316354,Intermediario,1
9.263505636382767,12,3,1,51.12752768958987,85.95225276225499,Ciencia_Computacao,Doutorado,Publica,Centro-Oeste,Regular,39,1277.4648320121603,Intermediario,1
8.06539645856916,14,2,2,76.56553172804128,76.82466077318385,Fisica,Mestrado,Privada,Sul,Regular,32,1000.0,Intermediario,1
10.0,5,2,1,66.98945956021753,83.41545257044487,Matematica,Mestrado,Privada,Norte,Regular,30,3322.9276987741628,Intermediario,0
7.185411546911094,3,1,0,62.97249619620342,100.0,Ciencia_Computacao,Mestrado,Privada,Sudeste,Regular,29,4743.251844766227,Intermediario,0
10.0,10,2,1,76.4164106957214,78.77717153869486,Ciencia_Computacao,Mestrado,Federal,Sudeste,Cotas,42,2768.1924855584916,Avancado,1
8.139763074033484,8,0,3,64.61779424435892,88.39101306594517,Engenharia_Civil,Mestrado,Privada,Sudeste,Regular,29,3736.3803388295087,Intermediario,0
6.053837346822927,5,1,3,94.35270958167905,88.07575952563631,Engenharia_Mecanica,Mestrado,Federal,Sudeste,Regular,26,1000.0,Basico,0
8.392156622366183,3,0,0,65.68673641219104,72.00978892779615,Engenharia_Mecanica,Doutorado,Publica,Norte,Regular,34,11574.0997481703,Avancado,0
7.1784225137876785,11,5,5,97.57982279958846,72.93578427794918,Fisica,Mestrado,Publica,Sudeste,Cotas,28,1000.0,Basico,1
9.460965323483085,2,4,4,74.54976401928147,98.3241591347119,Engenharia_Mecanica,Mestrado,Publica,Nordeste,Regular,42,5049.319795420449,Intermediario,1
7.221064031046413,3,3,2,65.22150609187435,86.84155934621415,Matematica,Mestrado,Publica,Sudeste,Regular,26,6507.433324029918,Avancado,0
7.53072485017783,2,1,0,64.13152863688224,71.83588857080152,Matematica,Mestrado,Privada,Norte,Regular,34,10707.27353094277,Intermediario,0
5.365688903581702,14,2,1,97.70691382696565,76.26464859344557,Matematica,Mestrado,Privada,Nordeste,Regular,41,6456.321221626758,Avancado,0
7.521540521126385,1,1,0,85.43750069933475,68.17294615194133,Engenharia_Eletrica,Mestrado,Privada,Sul,Regular,37,1331.468891371766,Intermediario,0
5.0,13,4,1,63.608727256298735,92.7980199101725,Fisica,Doutorado,Privada,Sudeste,Estrangeiro,35,3000.466417807793,Intermediario,0
5.824145764771414,4,1,1,76.78614852336914,76.97879807515557,Matematica,Mestrado,Federal,Nordeste,Regular,26,2111.6531623916558,Basico,0
9.340621984216446,1,0,3,39.619817869794886,77.13865199420525,Engenharia_Civil,Mestrado,Federal,Sudeste,Regular,44,1000.0,Intermediario,0
9.378700237976247,5,3,1,55.025935220820074,90.09102363836523,Engenharia_Civil,Doutorado,Publica,Sudeste,Regular,40,8289.03453087707,Intermediario,0
8.838186342677446,2,1,0,63.74566996238942,59.84688056738345,Ciencia_Computacao,Mestrado,Publica,Nordeste,Regular,25,1982.2892650455062,Intermediario,0
6.74953578530618,5,3,1,63.37774104599227,79.5571659112548,Ciencia_Computacao,Mestrado,Publica,Centro-Oeste,Cotas,43,5875.069967818094,Intermediario,0
8.12843296578703,14,0,2,93.1952208012001,79.86918563480744,Fisica,Mestrado,Publica,Norte,Regular,32,4301.287177392735,Avancado,0
8.194596191364147,10,2,0,46.28719990888793,76.57269779133146,Ciencia_Computacao,Doutorado,Privada,Sul,Regular,23,1257.601362626549,Intermediario,0
6.462452966211185,9,2,2,53.5829020637344,73.40554641706461,Ciencia_Computacao,Doutorado,Privada,Sul,Regular,34,1160.6904706889857,Avancado,1
10.0,8,1,0,81.78591724935555,71.47929132055388,Engenharia_Civil,Doutorado,Publica,Centro-Oeste,Regular,37,3287.6163703570533,Intermediario,0
9.516043435863507,0,3,1,78.45408469882604,83.38940587118287,Ciencia_Computacao,Mestrado,Privada,Sul,Regular,30,1016.1699909562119,Intermediario,0
7.868553739255503,5,3,1,69.75343746627965,67.87896249368549,Engenharia_Civil,Mestrado,Privada,Sul,Regular,37,16099.300683565565,Basico,0
8.240328758491795,8,1,3,100.0,81.9342190670223,Matematica,Doutorado,Publica,Centro-Oeste,Regular,28,24684.634690521063,Avancado,1
8.512574211921327,10,1,1,84.26110637801993,73.36514073955041,Matematica,Mestrado,Publica,Sudeste,Cotas,37,12577.127317606755,Basico,1
5.137397697363563,3,3,1,93.34237058484155,74.16313376209504,Fisica,Mestrado,Federal,Sudeste,Regular,34,7471.750148082741,Intermediario,0
7.8292339262191035,10,1,2,74.23799822350328,82.36389387340151,Engenharia_Eletrica,Doutorado,Privada,Nordeste,Estrangeiro,26,5289.7890752629555,Basico,0
7.177023628003301,11,0,4,66.84626784679786,74.02891106426965,Ciencia_Computacao,Mestrado,Publica,Sudeste,Regular,36,1397.6665168259728,Intermediario,1
6.697569985157626,1,1,2,67.01805933903368,95.20453595035124,Matematica,Mestrado,Publica,Sul,Regular,28,13267.506984939879,Avancado,0
7.778349560671067,12,3,1,88.91497367058805,78.3192076846683,Matematica,Doutorado,Publica,Sul,Regular,39,25463.657034345255,Intermediario,1
10.0,3,4,1,86.59122506557064,92.55978033010135,Fisica,Mestrado,Publica,Sul,Cotas,41,3270.4580600253553,Avancado,1
9.161264291900514,0,2,0,71.72087801273818,70.8568658713486,Engenharia_Mecanica,Mestrado,Federal,Centro-Oeste,Regular,44,4705.10266621856,Intermediario,0
7.3432315153258045,2,0,2,82.07376081943531,70.59078351798071,Engenharia_Mecanica,Doutorado,Publica,Sudeste,Regular,23,1864.2018492597765,Avancado,0
9.058874172034237,9,2,2,89.43927081025822,60.04333382143377,Fisica,Doutorado,Publica,Sul,Regular,29,3302.7655002784413,Intermediario,0
10.0,8,1,2,66.54105780326567,74.09410910249557,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,31,1086.7443567612788,Intermediario,1
9.586950524369152,9,3,1,69.84906787913559,77.20872916412891,Engenharia_Eletrica,Mestrado,Privada,Nordeste,Cotas,31,3473.4078742575457,Intermediario,1
8.28944555488026,4,2,2,81.69960752483078,80.92433625015047,Fisica,Doutorado,Publica,Nordeste,Regular,32,8260.407466598228,Intermediario,0
7.229594833441638,14,2,2,48.17009613550989,88.36820893565681,Engenharia_Mecanica,Mestrado,Publica,Sul,Cotas,42,7260.408045346224,Basico,1
9.247334970420384,10,2,2,81.98388263092798,87.49754467363402,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Cotas,42,6639.7281040514645,Basico,1
8.790228078132623,5,0,1,58.12426410679031,93.62769521209768,Matematica,Mestrado,Privada,Nordeste,Regular,29,1000.0,Basico,0
9.542789830041597,2,3,3,89.12480086410758,69.35238359556561,Fisica,Doutorado,Publica,Sul,Regular,37,5206.224386689812,Intermediario,1
9.152757702522953,4,2,3,100.0,80.36989045313078,Engenharia_Civil,Doutorado,Publica,Sudeste,Regular,37,10257.690586449813,Intermediario,1
9.774329072979002,10,0,1,64.54247527775647,67.99798938261506,Engenharia_Eletrica,Mestrado,Privada,Sul,Regular,38,4863.332879991976,Intermediario,1
7.397147182659147,7,2,3,54.75534397706244,84.97081303161835,Engenharia_Mecanica,Doutorado,Federal,Sul,Regular,27,19196.69297987626,Intermediario,0
10.0,5,2,2,72.30137053797712,100.0,Matematica,Doutorado,Publica,Centro-Oeste,Regular,39,4360.635511528018,Avancado,1
8.496399407038599,3,2,4,71.02110325320344,65.64286153878552,Fisica,Mestrado,Publica,Norte,Regular,38,7915.613883193251,Intermediario,1
10.0,1,2,2,84.91085736688481,88.2505725754547,Ciencia_Computacao,Mestrado,Publica,Nordeste,Regular,33,1475.4940692640555,Intermediario,0
7.166218272865647,13,3,3,78.5109196634147,92.58368850944773,Matematica,Mestrado,Privada,Norte,Cotas,36,9931.504040074482,Basico,1
10.0,8,1,1,70.55504576026972,69.28726434755262,Engenharia_Mecanica,Doutorado,Privada,Nordeste,Regular,28,12633.743198134798,Intermediario,0
8.49686617519397,12,2,3,76.35920402587163,85.23593833883864,Fisica,Mestrado,Privada,Centro-Oeste,Regular,35,2087.449968945016,Intermediario,0
7.222872994578327,11,2,1,58.167713773372114,75.68080194222964,Engenharia_Mecanica,Mestrado,Privada,Sudeste,Regular,25,1000.0,Basico,0
7.474171248918517,0,3,3,87.438225650824,78.54600928636394,Ciencia_Computacao,Mestrado,Federal,Sul,Regular,38,2861.2443789101253,Basico,0
7.719479037708519,0,2,0,99.26941714432331,75.28337724945503,Matematica,Mestrado,Federal,Nordeste,Regular,32,1483.5715055053936,Intermediario,0
8.836248919602873,12,4,0,57.0360429333094,77.30149546456921,Engenharia_Eletrica,Doutorado,Privada,Sul,Regular,27,10083.66445017949,Avancado,1
8.984253232053248,3,2,1,51.31120533851255,93.8663573162895,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,31,2733.502186892729,Intermediario,0
7.3394499940921305,6,1,2,68.96867359878223,79.05030632904999,Matematica,Doutorado,Publica,Sudeste,Regular,36,11638.689996691268,Avancado,0
8.163468111608525,0,1,1,56.677942843150134,72.7799698747107,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,27,1000.0,Avancado,0
10.0,8,0,0,55.85673475348273,80.82797073394981,Fisica,Mestrado,Privada,Sudeste,Regular,37,1819.0334336983124,Basico,1
10.0,3,2,2,53.969722565281856,54.53439904790635,Matematica,Doutorado,Privada,Sudeste,Regular,33,1965.3155924174346,Basico,0
8.854485504511047,2,4,0,72.09596405988901,70.19724694186232,Matematica,Mestrado,Publica,Sul,Regular,40,6841.481368162142,Intermediario,0
8.2570052172523,0,1,3,68.82866295515927,94.98309363499223,Engenharia_Mecanica,Mestrado,Privada,Norte,Regular,37,1000.0,Intermediario,0
8.38004699007739,9,0,2,80.59885386202754,78.25585622614713,Engenharia_Civil,Doutorado,Privada,Nordeste,Regular,35,3534.655187354791,Intermediario,1
9.120276959095625,3,2,2,66.55478707630998,74.26359184841901,Engenharia_Mecanica,Mestrado,Privada,Norte,Regular,27,3173.755278758295,Basico,1
6.665811152202391,8,0,1,56.750353566889885,82.07563769546992,Engenharia_Eletrica,Mestrado,Publica,Norte,Regular,30,7584.602180859952,Basico,0
7.813935193864982,12,0,0,74.74675530127321,88.83943919480684,Engenharia_Civil,Mestrado,Privada,Sul,Regular,43,5221.234227896916,Basico,0
5.697123889183615,13,3,0,59.121659364835665,95.944897161191,Matematica,Mestrado,Publica,Sudeste,Regular,22,1563.3605496502823,Avancado,0
8.798834683907918,9,2,1,82.68256678930786,74.58768657661513,Engenharia_Eletrica,Doutorado,Federal,Sudeste,Regular,43,1000.0,Avancado,0
9.17079390955411,5,3,2,50.00665798742074,74.86376893149558,Ciencia_Computacao,Doutorado,Privada,Centro-Oeste,Regular,29,1949.2599245710485,Basico,0
7.475220306550939,5,1,4,42.52671286631916,77.32193310832557,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,28,1074.762670189538,Basico,0
10.0,0,1,3,50.85340949496917,92.34992992963554,Engenharia_Civil,Doutorado,Publica,Nordeste,Regular,35,1152.6961177078083,Basico,0
6.361351505496487,9,2,3,68.7252087008781,80.68450021614753,Engenharia_Civil,Doutorado,Privada,Sul,Regular,29,2034.9368321131751,Avancado,1
6.003437679685269,1,4,2,70.69305215655193,100.0,Matematica,Mestrado,Publica,Centro-Oeste,Estrangeiro,32,13110.580714232341,Avancado,1
8.536677727839958,10,3,1,77.05412675202156,78.06790200566358,Fisica,Mestrado,Federal,Sul,Regular,30,1071.656718121503,Basico,0
9.770647453918231,5,1,0,66.52946469003082,100.0,Ciencia_Computacao,Mestrado,Privada,Norte,Regular,40,1000.0,Intermediario,1
10.0,1,4,2,62.302380633446816,69.28363397709776,Matematica,Doutorado,Publica,Sudeste,Regular,28,2451.8831660598307,Intermediario,0
7.511673605696589,2,1,0,96.49911855940317,63.32183520731297,Ciencia_Computacao,Doutorado,Privada,Sudeste,Cotas,27,3518.927779364841,Intermediario,0
9.818021250146943,3,3,4,92.53328127850591,78.78285328183813,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,39,3247.7359737955885,Intermediario,1
8.142237295748938,10,1,2,89.79303646292288,93.67264316619395,Matematica,Doutorado,Federal,Centro-Oeste,Cotas,26,2227.2172393818287,Intermediario,0
7.94105905008877,4,1,0,79.63344439903946,74.27624732812714,Engenharia_Eletrica,Mestrado,Publica,Sul,Cotas,40,3664.2659297394016,Avancado,0
9.525489906230007,14,2,0,80.8275948578915,72.60155687446094,Engenharia_Mecanica,Mestrado,Federal,Centro-Oeste,Regular,32,6365.250204065328,Basico,0
9.178484317620129,8,3,1,62.922031714168355,92.30017635337946,Ciencia_Computacao,Doutorado,Privada,Nordeste,Regular,26,1726.026726193869,Intermediario,1
5.835411764523625,11,1,1,77.1653743233815,88.46119684285685,Engenharia_Civil,Mestrado,Federal,Nordeste,Estrangeiro,30,16359.976003065884,Intermediario,0
10.0,14,3,2,60.90199169967778,70.49101817960143,Matematica,Mestrado,Publica,Sul,Regular,29,3945.4990473983075,Intermediario,1
10.0,14,2,0,59.20090049069747,69.78936439966651,Fisica,Mestrado,Publica,Sul,Regular,32,15919.481591247682,Intermediario,0
7.261655947735705,3,2,0,50.7376533113764,89.95150533610258,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,43,6742.884771025739,Avancado,0
8.793705300156113,12,2,1,81.09107372940076,60.41755300240422,Ciencia_Computacao,Mestrado,Privada,Centro-Oeste,Regular,27,1083.2167279711316,Intermediario,1
8.941045279424108,10,0,2,77.4550764334458,92.95428219260204,Fisica,Mestrado,Publica,Centro-Oeste,Regular,36,1000.0,Intermediario,1
8.59101064873586,8,5,1,70.45672683179728,88.30194549574082,Engenharia_Eletrica,Doutorado,Publica,Nordeste,Regular,27,17641.093376562047,Intermediario,0
7.374542269231869,10,2,3,68.49290119368273,52.62905470150592,Matematica,Doutorado,Publica,Sudeste,Regular,43,1644.3059760237009,Intermediario,0
7.192564948092922,9,2,1,47.54840266923614,80.18681929775124,Fisica,Mestrado,Privada,Sudeste,Cotas,32,4373.920189243384,Intermediario,0
8.16166889351283,2,0,1,78.84599338865758,56.25358207831884,Engenharia_Civil,Mestrado,Publica,Centro-Oeste,Regular,36,2384.4524147377215,Intermediario,0
9.959093528889046,7,4,3,70.26689905655462,65.53893000363495,Ciencia_Computacao,Doutorado,Publica,Sudeste,Cotas,33,24609.52636517383,Intermediario,1
9.015400231891647,11,1,2,88.43995815620451,73.96434786912046,Ciencia_Computacao,Mestrado,Publica,Norte,Regular,30,4493.514202972624,Intermediario,0
7.64407850187084,0,1,2,77.19317033846379,64.78653722886015,Fisica,Mestrado,Privada,Sul,Regular,31,1000.0,Intermediario,0
9.357548065972516,10,5,1,85.58675827806047,100.0,Engenharia_Eletrica,Mestrado,Publica,Sul,Regular,36,3581.0869850031495,Avancado,1
5.0,8,0,3,74.8913940210878,90.36869664337014,Matematica,Mestrado,Federal,Norte,Regular,38,18950.745440228064,Intermediario,0
9.923148550558155,8,2,2,77.72516808233392,96.40926851795672,Engenharia_Mecanica,Mestrado,Publica,Sudeste,Cotas,37,1730.1051337329122,Avancado,1
5.5904293318328495,9,1,2,88.96689416531758,78.3165618998218,Ciencia_Computacao,Mestrado,Federal,Sul,Regular,43,1000.0,Avancado,0
7.656338587895301,1,3,2,72.11416103492384,80.36560888164804,Engenharia_Civil,Mestrado,Privada,Centro-Oeste,Cotas,29,11804.374076605754,Basico,0
6.5204951580607835,3,2,1,82.07782332302246,98.9687245087822,Ciencia_Computacao,Doutorado,Publica,Nordeste,Regular,38,1518.1866801202614,Intermediario,0
6.257977786418641,12,5,2,68.34713377799399,85.20478872833623,Ciencia_Computacao,Doutorado,Publica,Nordeste,Regular,32,1000.0,Basico,1
9.941240181067778,7,3,1,73.0333963556325,87.34690161737332,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Regular,32,1580.8419022955425,Basico,1
7.498448198032162,6,2,0,98.90285997914224,69.06584497827681,Engenharia_Mecanica,Doutorado,Privada,Sudeste,Regular,27,6416.723679197838,Intermediario,0
8.719755822596072,0,2,2,84.6076002293564,69.0102583498937,Matematica,Mestrado,Privada,Sudeste,Regular,43,7818.204342418661,Avancado,0
8.129619131681224,4,1,1,66.87811637094529,83.13247979104288,Ciencia_Computacao,Mestrado,Publica,Sul,Regular,23,7425.821003971184,Basico,0
8.915561240834682,6,0,4,81.34378740340878,84.47563204651489,Ciencia_Computacao,Doutorado,Federal,Sul,Regular,22,1347.2158019594538,Avancado,0
8.315232836590383,14,1,2,55.80028089561307,68.03490650881585,Engenharia_Eletrica,Mestrado,Federal,Sul,Regular,41,13578.248713456105,Intermediario,0
6.275511663717145,3,3,1,71.68211678071152,84.30148359473425,Engenharia_Eletrica,Mestrado,Privada,Nordeste,Regular,27,11162.817868722877,Avancado,0
9.694400229170709,14,1,0,60.69863548766246,65.33996477308142,Fisica,Mestrado,Privada,Sudeste,Regular,26,8259.660627992163,Avancado,1
7.459365125258031,14,1,0,81.77859296450005,80.16596239668436,Fisica,Doutorado,Privada,Nordeste,Cotas,44,1305.608872370943,Avancado,0
5.8651271520103725,0,0,2,72.16602642497709,62.75015245391395,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,43,2250.0409005269116,Intermediario,0
7.55782725855113,8,2,1,79.25217713364762,95.93588705820741,Engenharia_Civil,Doutorado,Publica,Sudeste,Regular,43,6890.4361187732475,Avancado,1
10.0,13,3,1,86.6126927781484,76.26533457638266,Engenharia_Eletrica,Doutorado,Privada,Sul,Regular,30,9464.962386199431,Basico,1
9.475332613170238,4,4,2,68.09678611384426,71.67717788578365,Fisica,Doutorado,Federal,Norte,Regular,26,1401.4105713847164,Intermediario,0
7.6770217983882105,10,2,0,68.63273525198755,66.25114060337538,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,39,38601.08654018594,Basico,0
7.676113443522356,1,3,4,74.44444229101299,65.09617568062208,Ciencia_Computacao,Mestrado,Privada,Sul,Cotas,40,4009.875136968485,Intermediario,0
7.717547423173926,7,3,1,62.092555884068055,85.2369228642485,Fisica,Mestrado,Federal,Nordeste,Cotas,36,14774.046852472418,Basico,0
10.0,10,2,0,74.83180517726565,92.04562267562639,Engenharia_Mecanica,Mestrado,Publica,Sudeste,Regular,36,1066.5434790615193,Basico,1
8.77290317834733,12,3,2,75.62344188950333,90.84479341158092,Fisica,Doutorado,Publica,Sul,Regular,30,6066.1201101583165,Avancado,1
8.845062470786603,1,0,0,78.43410322746821,96.75909875026697,Ciencia_Computacao,Mestrado,Privada,Centro-Oeste,Regular,35,1037.420350243847,Intermediario,1
9.745425181047763,2,2,0,81.29325662870869,100.0,Engenharia_Eletrica,Doutorado,Publica,Sul,Cotas,26,5683.593851899002,Avancado,1
8.55818373853977,13,2,0,50.95325616104694,91.49512238403486,Matematica,Mestrado,Publica,Sudeste,Regular,38,8257.793804911285,Basico,1
7.811436781268944,9,4,0,55.72317752153066,73.96528569484,Matematica,Doutorado,Publica,Nordeste,Regular,36,8826.287008534064,Intermediario,0
7.905475226372532,0,2,4,57.49223619228508,82.03377256904736,Engenharia_Eletrica,Mestrado,Publica,Sul,Cotas,41,1956.136715151957,Basico,0
8.092598110878903,10,2,2,76.38912001839742,52.916415386279645,Ciencia_Computacao,Mestrado,Federal,Sudeste,Regular,38,1000.0,Basico,0
8.144166645235236,1,2,4,70.73436211379008,87.65096165338174,Engenharia_Civil,Doutorado,Privada,Sudeste,Regular,30,6981.360762904662,Basico,0
9.291444315455468,13,2,1,40.98413147797432,81.79118612471957,Fisica,Mestrado,Privada,Sudeste,Cotas,34,2938.653884200165,Intermediario,1
8.277918828710948,6,1,2,100.0,99.14273655084136,Fisica,Mestrado,Privada,Sudeste,Cotas,43,2936.81684651717,Basico,1
9.298960115823368,9,2,1,45.165463983812366,71.07968886049262,Engenharia_Civil,Mestrado,Federal,Sudeste,Regular,34,1567.8358523394186,Intermediario,0
8.078925129837126,1,3,0,75.45635520063715,86.18618760818111,Matematica,Mestrado,Publica,Sul,Regular,26,4444.990798072802,Intermediario,0
8.317952785474136,5,1,1,83.45059562647324,67.95987123504696,Engenharia_Eletrica,Doutorado,Publica,Sul,Regular,35,4714.64722667085,Basico,0
5.202698973201838,14,3,2,64.20319538476167,78.67959890888348,Engenharia_Eletrica,Doutorado,Federal,Norte,Cotas,28,16814.891985354938,Intermediario,0
9.574491512053722,2,3,2,84.599395359923,60.37680936812157,Engenharia_Mecanica,Mestrado,Federal,Nordeste,Estrangeiro,26,1000.0,Intermediario,0
8.71973271384699,3,1,2,59.877337809227754,96.2725561595773,Matematica,Mestrado,Publica,Norte,Regular,33,1000.0,Avancado,0
9.697015164789477,10,1,1,77.56652102899017,92.63179266377313,Engenharia_Eletrica,Mestrado,Publica,Sul,Regular,24,8233.023618381245,Intermediario,1
5.0,14,4,1,42.29179766262762,74.3277873387561,Engenharia_Mecanica,Doutorado,Privada,Sudeste,Regular,30,1000.0,Avancado,0
10.0,12,2,2,92.59843636940246,83.14202384685845,Engenharia_Civil,Doutorado,Publica,Sul,Regular,31,1991.4022966053062,Avancado,1
7.990615557767239,7,1,0,75.01313379360931,80.46182634009112,Matematica,Doutorado,Privada,Norte,Regular,22,50000.0,Intermediario,0
9.862274225106274,13,1,0,51.07931393185771,72.65127458334423,Matematica,Mestrado,Publica,Sudeste,Regular,35,3397.2683488811444,Intermediario,1
6.640141109311703,2,0,1,84.4313147179177,81.47832393637756,Engenharia_Eletrica,Mestrado,Publica,Sudeste,Regular,22,10974.098319951941,Basico,0
9.119160857593855,9,2,2,99.48228365767942,74.68674131976564,Engenharia_Eletrica,Mestrado,Privada,Sudeste,Regular,31,1000.0,Intermediario,1
6.619876655239516,5,3,3,61.103843031092715,91.76406404261316,Ciencia_Computacao,Mestrado,Federal,Sul,Cotas,32,10983.085727466774,Intermediario,0
7.264346558956292,0,2,2,71.84682087155254,77.47030010592547,Engenharia_Civil,Doutorado,Privada,Sudeste,Regular,41,3014.7549610217816,Avancado,0
10.0,6,1,1,67.27764155458908,100.0,Engenharia_Civil,Mestrado,Publica,Sudeste,Regular,23,6708.946180975952,Intermediario,1
7.913976398854979,7,1,2,63.44674627903014,79.06582662146812,Fisica,Doutorado,Federal,Sudeste,Regular,44,9248.03753402964,Avancado,1
8.526149309769584,10,4,1,61.866568493501056,81.35324894102081,Engenharia_Mecanica,Mestrado,Privada,Nordeste,Regular,23,2557.1180767958735,Avancado,0
9.50510159603313,13,1,3,65.30312685719537,86.3379022605402,Engenharia_Mecanica,Doutorado,Publica,Sul,Regular,44,8502.248969781556,Avancado,1
8.943522831958907,7,1,1,66.11429309268938,90.04461205082627,Ciencia_Computacao,Mestrado,Publica,Nordeste,Regular,32,1235.4183850897598,Intermediario,1
